"","ensgene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","chromosome_name","start_position","end_position","strand","gene_biotype","external_gene_name","description"
"207","ENSG00000214425",2109.2100733196,-1.22618817838905,0.296834241060671,-4.13088521731029,3.61368994512765e-05,0.000167629805831576,"17",45506741,45551537,-1,"transcribed_unprocessed_pseudogene","LRRC37A4P","leucine rich repeat containing 37 member A4, pseudogene [Source:HGNC Symbol;Acc:HGNC:25479]"
"208","ENSG00000214455",5.9301370117413,-2.80303304389259,1.02537339812164,-2.73367053312229,0.00626326805303732,0.0166394467615924,"13",45390353,45391267,-1,"processed_pseudogene","RCN1P2","reticulocalbin 1 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:39204]"
"209","ENSG00000214465",5.24605036705239,-3.08486017040344,0.983874764594185,-3.13541954872258,0.00171608490873145,0.0053581037089254,"2",26149204,26150731,1,"processed_pseudogene","SMARCE1P6","SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily e, member 1 pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:39737]"
"210","ENSG00000214553",4.57596091262458,-3.53507217169264,1.16468147421128,-3.03522658337688,0.00240355041609153,0.00718389408070538,"17",39027277,39053205,1,"transcribed_unprocessed_pseudogene","LRRC37A11P","leucine rich repeat containing 37 member A11, pseudogene [Source:HGNC Symbol;Acc:HGNC:43815]"
"211","ENSG00000214812",7.67912770917234,-3.96109814227566,1.06420563342219,-3.72211724677484,0.000197559243977005,0.00076905751389994,"1",28120449,28121321,-1,"processed_pseudogene","","novel ADP-ribosylation factor family domain containing pseudogene"
"212","ENSG00000214837",75.2933607970912,-1.10446538132128,0.259158685645692,-4.26173399733646,2.02846805916354e-05,9.94039104213993e-05,"1",243056307,243101744,-1,"transcribed_unprocessed_pseudogene","LINC01347","long intergenic non-protein coding RNA 1347 [Source:HGNC Symbol;Acc:HGNC:50566]"
"213","ENSG00000214875",3.70083697133408,-3.23370578984188,1.3121663128487,-2.46440238419286,0.0137241941210107,0.032805957114725,"10",68991137,68991707,1,"processed_pseudogene","MED28P1","mediator complex subunit 28 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:45078]"
"214","ENSG00000214975",7.04634272027629,-3.22980882579579,1.35541596671841,-2.38289123420573,0.0171772686410677,0.0397710627595451,"6",24976419,24976982,1,"processed_pseudogene","PPIAP29","peptidylprolyl isomerase A pseudogene 29 [Source:HGNC Symbol;Acc:HGNC:43021]"
"215","ENSG00000215030",11.4014191969609,2.30437947525483,0.993718487547069,2.31894596320035,0.0203979664849047,0.0460918089916489,"17",17383377,17384012,-1,"processed_pseudogene","RPL13P12","ribosomal protein L13 pseudogene 12 [Source:HGNC Symbol;Acc:HGNC:35701]"
"216","ENSG00000215032",26.0420469854605,-1.15846140098508,0.429115647595683,-2.69964846883559,0.00694127765067702,0.0181915953416481,"5",60891935,60893577,-1,"processed_pseudogene","GNL3LP1","G protein nucleolar 3 like pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:25733]"
"217","ENSG00000215146",48.882774249619,1.45165316576463,0.530331897202643,2.73725411091,0.00619544161768032,0.0164839677875819,"10",42331866,42367974,-1,"transcribed_unprocessed_pseudogene","","zinc finger protein pseudogene"
"218","ENSG00000215154",148.261997109272,-1.39296988434032,0.259262123294367,-5.37282448604627,7.75127694863986e-08,5.87311691262393e-07,"16",2603350,2630494,1,"transcribed_unprocessed_pseudogene","","potassium channel tetramerisation domain containing 5 (KCTD5) pseudogene"
"219","ENSG00000215156",1.64943176568815,-4.32260701794187,1.85342119646113,-2.33223134935293,0.0196885238131588,0.0447435843838715,"5",34190056,34193653,1,"processed_pseudogene","","POM121-like protein 1 pseudogene"
"220","ENSG00000215160",140.918661518819,-1.80589943461082,0.231536295879628,-7.79963861713359,6.20847095078726e-15,1.34601270694882e-13,"3",8682943,8693701,1,"transcribed_unprocessed_pseudogene","OR7E122P","olfactory receptor family 7 subfamily E member 122 pseudogene [Source:HGNC Symbol;Acc:HGNC:15050]"
"221","ENSG00000215190",180.907027108237,-1.45480020414962,0.336071342459157,-4.32884337445827,1.49894484903741e-05,7.5386857308258e-05,"6",57946074,57961501,-1,"transcribed_unprocessed_pseudogene","LINC00680","long intergenic non-protein coding RNA 680 [Source:HGNC Symbol;Acc:HGNC:44417]"
"222","ENSG00000215284",6.34237464080685,-3.44560106711388,0.927722597498014,-3.71404240492401,0.000203974592042464,0.00079182775762943,"X",46725164,46725818,-1,"processed_pseudogene","CHMP5P1","CHMP5 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:54950]"
"223","ENSG00000215388",33.6896568765199,-1.50638370298911,0.441951996800341,-3.4084781014569,0.00065326328228437,0.00226178690153948,"20",1160584,1161697,1,"processed_pseudogene","ACTG1P3","actin gamma 1 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:148]"
"224","ENSG00000215571",2.25008200972529,-4.76722185679238,1.65728861635471,-2.87651879687566,0.00402088246699377,0.0112820707244478,"13",21319156,21320866,1,"processed_pseudogene","GRK6P1","G protein-coupled receptor kinase 6 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:4547]"
"225","ENSG00000215840",11.380051706662,-2.61128474109237,0.57904120153663,-4.50967000994519,6.49285434879324e-06,3.49140337023921e-05,"1",161406068,161407082,1,"processed_pseudogene","","ribosomal protein S2 (RPS2) pseudogene"
"226","ENSG00000216316",26.6282741258275,-3.44520012483498,0.493757627674306,-6.97751271420868,3.00451636902881e-12,4.50423266152205e-11,"6",119269133,119269714,-1,"processed_pseudogene","","60S Ribosomal Protein L13A (RPL13) pseudogene"
"227","ENSG00000216977",7.55763177122384,-2.11109860089962,0.666882751331715,-3.16562183784768,0.00154751837447783,0.00489109470181979,"6",106642463,106642928,1,"processed_pseudogene","RPL21P65","ribosomal protein L21 pseudogene 65 [Source:HGNC Symbol;Acc:HGNC:36017]"
"228","ENSG00000217120",41.9624547180093,-1.76566853343987,0.302835231343705,-5.83045944028855,5.52749734990983e-09,5.09787923527423e-08,"6",103002514,103003897,1,"processed_pseudogene","","ClpX caseinolytic protease X homolog (E. coli) (CLPX) pseudogene"
"229","ENSG00000217512",30.4870561081799,-1.48637131080526,0.456288431896037,-3.25752573789537,0.0011238806592645,0.00367969012130057,"6",79067692,79068138,-1,"processed_pseudogene","","nucleoporin 155kDa pseudogene"
"230","ENSG00000217527",60.1166498588677,-3.0016780615945,0.358924728727017,-8.36297368598822,6.11568585836067e-17,1.69328052203361e-15,"6",53336943,53337346,-1,"transcribed_processed_pseudogene","RPS16P5","ribosomal protein S16 pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:36183]"
"231","ENSG00000217624",16.6377058274257,-1.90456711660918,0.675191841129636,-2.82077922242473,0.00479071610872066,0.013143810298286,"X",41675760,41676494,-1,"processed_pseudogene","YWHAZP10","YWHAZ pseudogene 10 [Source:HGNC Symbol;Acc:HGNC:54939]"
"232","ENSG00000217767",5.63161714928192,-3.85732867533725,1.0823938092119,-3.56370171605639,0.00036566145746498,0.0013461608780359,"6",70734503,70734962,1,"processed_pseudogene","NDUFAB1P1","NADH:ubiquinone oxidoreductase subunit AB1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:52265]"
"233","ENSG00000217801",17.2138652409409,-1.70147876191171,0.596726077224998,-2.85135647133811,0.00435331348814214,0.0120758789934062,"1",1059708,1069355,1,"transcribed_unprocessed_pseudogene","","protein tyrosine phosphatase family pseudogene"
"234","ENSG00000217929",59.266247044685,-1.62457860377586,0.372405321850289,-4.36239362988739,1.28647138409302e-05,6.55190829453775e-05,"6",131910,145083,-1,"transcribed_processed_pseudogene","CICP18","capicua transcriptional repressor pseudogene 18 [Source:HGNC Symbol;Acc:HGNC:48828]"
"235","ENSG00000218073",4.2053029415433,-3.34404389191178,1.31687242786909,-2.53938333064119,0.011104807633111,0.027314990457902,"6",16160926,16161411,1,"processed_pseudogene","","PERP, TP53 apoptosis effector (PERP) pseudogene"
"236","ENSG00000218596",39.5161852078745,-1.83561058385604,0.364047367921657,-5.04223006565195,4.60137588918001e-07,3.05532278627041e-06,"6",156976294,156977072,1,"processed_pseudogene","","ribosomal protein S15a (RPS15A) pseudogene"
"237","ENSG00000218631",2.37846103553888,-4.84576911083067,1.52439800287436,-3.1788083569341,0.00147881829872464,0.00469785949325935,"6",157372556,157373171,-1,"processed_pseudogene","","novel pseudogene"
"238","ENSG00000218682",13.4582262549083,-1.49940737489054,0.566897808693047,-2.64493415197238,0.00817068154250676,0.0209792035741721,"2",25856461,25856966,-1,"processed_pseudogene","","enolase 2 (gamma, neuronal) (ENO2) pseudogene"
"239","ENSG00000218690",8.17323108919195,2.98013858990844,0.884956924655185,3.3675521450602,0.000758386830002403,0.0025872740262951,"6",26272021,26272701,-1,"transcribed_unprocessed_pseudogene","H2AC10P","H2A clustered histone 10, pseudogene [Source:HGNC Symbol;Acc:HGNC:4732]"
"240","ENSG00000218713",46.2171121911839,-2.01485112289532,0.319230147897498,-6.31159411529726,2.76175765142097e-10,3.08175979742944e-09,"6",53206598,53208697,-1,"processed_pseudogene","","regulator of chromosome condensation 1 (RCC1) pseudogene"
"241","ENSG00000218809",112.327147489144,-3.71460851525023,0.603281925165414,-6.1573343412066,7.39795614133966e-10,7.76610087823097e-09,"6",41269875,41270239,-1,"unprocessed_pseudogene","","triggering receptor expressed on myeloid cells 1 (TREM1) pseudogene"
"242","ENSG00000219074",1.60150837342783,-4.27414073698894,1.86889430287722,-2.28698901291998,0.022196464403908,0.0494793978970055,"6",53196720,53197159,-1,"processed_pseudogene","SOD1P1","superoxide dismutase 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:45134]"
"243","ENSG00000219150",3.2459587757588,-5.29628679555236,1.31495603656844,-4.02772917745125,5.63181615469744e-05,0.000249864252031143,"6",110706362,110706882,-1,"processed_pseudogene","","ribosomal protein L21 (RPL21) pseudogene"
"244","ENSG00000219163",15.7733387927771,-3.33693950587102,0.597593776299563,-5.5839596030168,2.35103337461653e-08,1.96140825791925e-07,"6",53235621,53236297,-1,"processed_pseudogene","HMGB1P20","high mobility group box 1 pseudogene 20 [Source:HGNC Symbol;Acc:HGNC:39103]"
"245","ENSG00000219395",7.60139576655772,-5.93140882365586,1.13769094031352,-5.2135501949425,1.85260370720464e-07,1.32158364298173e-06,"6",151411259,151413945,-1,"processed_pseudogene","HSPA8P15","heat shock protein family A (Hsp70) member 8 pseudogene 15 [Source:HGNC Symbol;Acc:HGNC:44930]"
"246","ENSG00000219409",28.2482263411874,-1.46986598119905,0.462562367609247,-3.17766010407646,0.00148468691892864,0.00471368589406631,"6",144397959,144398752,1,"processed_pseudogene","","rhomboid domain containing 1 (RHBDD1) pseudogene"
"247","ENSG00000219433",7.67348084811597,-3.49483756997917,0.829902753417024,-4.21114107115514,2.54084008296645e-05,0.000122015409946248,"6",149794763,149795746,1,"processed_pseudogene","BTBD10P2","BTB domain containing 10 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:51541]"
"248","ENSG00000219529",16.7255635997259,-1.55019029415562,0.572794775953369,-2.70636248659122,0.00680247488023499,0.017861284433137,"11",77813319,77813676,-1,"processed_pseudogene","","ribosomal protein S20 (RPS20) pseudogene"
"249","ENSG00000219608",22.8672240867436,-1.20583504724349,0.409938522761535,-2.94150215286045,0.00326624572239199,0.00940899656455825,"20",35878476,35878733,1,"processed_pseudogene","HIGD1AP16","HIG1 hypoxia inducible domain family member 1A pseudogene 16 [Source:HGNC Symbol;Acc:HGNC:43011]"
"250","ENSG00000219712",30.6823034304677,-2.00961694694915,0.383169391426582,-5.2447220261178,1.56518122247006e-07,1.1295823212939e-06,"6",669081,670307,-1,"processed_pseudogene","","novel serine/threonine kinase pseudogene"
"251","ENSG00000219902",10.7655321630881,-1.92826446222816,0.776106783346818,-2.48453499389978,0.0129720757877939,0.031237341406012,"6",105302453,105302823,-1,"processed_pseudogene","RPL35P3","ribosomal protein L35 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:35488]"
"252","ENSG00000219928",2.64207650179249,-3.71924140846451,1.38149496088842,-2.69218601135738,0.00709853417235292,0.0185324661920382,"9",87525302,87525475,1,"processed_pseudogene","","ribosomal protein S29 (RPS29) pseudogene"
"253","ENSG00000220305",16.4696031439758,-3.73436500948906,0.68525423329844,-5.44960516553669,5.04817655806332e-08,3.96866409089982e-07,"6",159712801,159713985,-1,"processed_pseudogene","HNRNPH1P1","heterogeneous nuclear ribonucleoprotein H1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:48751]"
"254","ENSG00000220343",16.0590142511046,-3.02071540475572,0.617937813542613,-4.88838089942752,1.01668675694644e-06,6.34504202855985e-06,"3",167065831,167066320,1,"processed_pseudogene","PPIAP74","peptidylprolyl isomerase A pseudogene 74 [Source:HGNC Symbol;Acc:HGNC:53698]"
"255","ENSG00000220517",60.0223689946641,-1.80837948563299,0.306678219971747,-5.89666747706956,3.7091627053939e-09,3.52105516819178e-08,"6",25023247,25024483,-1,"processed_pseudogene","ASS1P1","argininosuccinate synthetase 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:759]"
"256","ENSG00000220600",1.36850830986865,-4.02109176030583,1.74158514088159,-2.3088688953044,0.020950857493341,0.047176702149526,"6",138878899,138879407,-1,"transcribed_processed_pseudogene","","SMT3 suppressor of mif two 3 homolog 2 (S. cerevisiae) (SUMO2) pseudogene"
"257","ENSG00000220842",7775.99544359069,1.35482658210074,0.239792400047652,5.64999800590637,1.60449698265601e-08,1.37884027801477e-07,"10",120354701,120355183,-1,"processed_pseudogene","RPL21P16","ribosomal protein L21 pseudogene 16 [Source:HGNC Symbol;Acc:HGNC:31396]"
"258","ENSG00000220848",55.1444120781302,-1.46150540573372,0.448812967977762,-3.25637962806399,0.00112842765853863,0.00369197527867514,"6",149592687,149601878,1,"transcribed_processed_pseudogene","RPS18P9","ribosomal protein S18 pseudogene 9 [Source:HGNC Symbol;Acc:HGNC:36483]"
"259","ENSG00000221102",22.0366107031245,-6.93868415570708,2.18442148079476,-3.17644017727869,0.00149094536264847,0.00473186002856075,"14",91126425,91126553,1,"snoRNA","SNORA11B","small nucleolar RNA, H/ACA box 11B [Source:HGNC Symbol;Acc:HGNC:33620]"
"260","ENSG00000222112",45.7237923995032,-2.39968386235405,0.45427820027641,-5.28241033995014,1.27495236361277e-07,9.37174607987481e-07,"1",33336566,33336864,-1,"misc_RNA","RN7SKP16","RN7SK pseudogene 16 [Source:HGNC Symbol;Acc:HGNC:45740]"
"261","ENSG00000222162",7.43061887134281,-2.62608541129581,0.935856292413204,-2.80607763455239,0.00501486083619249,0.013669880117526,"11",13353208,13353523,1,"misc_RNA","RN7SKP151","RN7SK pseudogene 151 [Source:HGNC Symbol;Acc:HGNC:45875]"
"262","ENSG00000222179",12.1203790978,-1.84506944608264,0.669603767711555,-2.75546455239995,0.00586088548622939,0.0156769987142978,"18",45989653,45989945,-1,"misc_RNA","RN7SKP26","RN7SK pseudogene 26 [Source:HGNC Symbol;Acc:HGNC:45750]"
"263","ENSG00000222328",8427.91840917397,1.68556659141569,0.321806715875962,5.23782291748497,1.62481847692672e-07,1.17103240555076e-06,"11",62841619,62841809,-1,"snRNA","RNU2-2P","RNA, U2 small nuclear 2, pseudogene [Source:HGNC Symbol;Acc:HGNC:10152]"
"264","ENSG00000222370",2.92196144368717,-4.45724093938443,1.65886582521727,-2.68692070909391,0.00721140691832245,0.0187883940295051,"1",220200546,220200676,-1,"snoRNA","SNORA36B","small nucleolar RNA, H/ACA box 36B [Source:HGNC Symbol;Acc:HGNC:32629]"
"265","ENSG00000222445",6.94617360159683,-2.47628978716922,0.801137868966567,-3.09096584132707,0.00199506583700937,0.00610650045459571,"6",125875168,125875498,1,"misc_RNA","RN7SKP56","RN7SK pseudogene 56 [Source:HGNC Symbol;Acc:HGNC:45780]"
"266","ENSG00000222724",96.321255793731,2.48365753696228,1.07434880932248,2.31177948484771,0.0207898385242209,0.0468736880120273,"2",88016354,88016547,-1,"snRNA","RNU2-63P","RNA, U2 small nuclear 63, pseudogene [Source:HGNC Symbol;Acc:HGNC:48556]"
"267","ENSG00000223086",51.7055242136151,-4.69865482640743,1.62210979875487,-2.89663180014949,0.00377192163852383,0.0106736588046379,"4",10115756,10115884,-1,"rRNA_pseudogene","RNA5SP155","RNA, 5S ribosomal pseudogene 155 [Source:HGNC Symbol;Acc:HGNC:43055]"
"268","ENSG00000223117",10.1201540836165,-2.27497495166002,0.724124181351787,-3.14169172946707,0.00167974789861455,0.00525699978160541,"3",190642163,190642503,1,"misc_RNA","RN7SKP296","RN7SK pseudogene 296 [Source:HGNC Symbol;Acc:HGNC:46020]"
"269","ENSG00000223305",8.97705052812423,-2.22186704883746,0.638019102509917,-3.48244596454372,0.000496855483625609,0.00177053475730911,"4",55540502,55540835,-1,"misc_RNA","RN7SKP30","RN7SK pseudogene 30 [Source:HGNC Symbol;Acc:HGNC:45754]"
"270","ENSG00000223350",13.3431377922013,3.31338518335757,0.789802693953224,4.19520623153737,2.72623420490907e-05,0.000129816025020572,"22",22343187,22343732,1,"IG_V_gene","IGLV9-49","immunoglobulin lambda variable 9-49 [Source:HGNC Symbol;Acc:HGNC:5933]"
"271","ENSG00000223509",1058.77013357166,1.10597943515774,0.205401954629541,5.38446402397908,7.26608344801322e-08,5.53705556330824e-07,"15",32519848,32536926,-1,"transcribed_processed_pseudogene","","WAS protein homolog associated with actin, golgi membranes and microtubules (WHAMM) pseudogene"
"272","ENSG00000223584",6.37460922554649,-3.1504117319496,1.0361999096861,-3.04035128984325,0.00236302353976497,0.00708107843144904,"7",90631906,90632568,1,"processed_pseudogene","TVP23CP1","TVP23C pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:44646]"
"273","ENSG00000223599",94.4756651551044,-1.61546776505239,0.348394016907113,-4.63689870277851,3.53675628660585e-06,1.99717404074747e-05,"1",153852106,153853414,-1,"processed_pseudogene","","adipose differentiation-related protein (ADFP) pseudogene"
"274","ENSG00000223621",7.66061506605986,-2.044566710461,0.777132827817615,-2.63091023474412,0.00851565250619542,0.021724353931728,"9",5855781,5856426,-1,"processed_pseudogene","AK4P4","adenylate kinase 4 pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:39067]"
"275","ENSG00000223756",56.2481607076605,-1.27882534592344,0.271775944756915,-4.70543979551709,2.53319256006097e-06,1.46725339390762e-05,"11",3380961,3408978,1,"transcribed_unprocessed_pseudogene","TSSC2","tumor suppressing subtransferable candidate 2 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:12384]"
"276","ENSG00000223760",22.7595096891872,-2.01535899862476,0.414518561160138,-4.86192703406154,1.16248476219451e-06,7.19414318489643e-06,"2",130129621,130139417,1,"transcribed_unprocessed_pseudogene","MED15P9","mediator complex subunit 15 pseudogene 9 [Source:HGNC Symbol;Acc:HGNC:44130]"
"277","ENSG00000223773",163.437204161602,-1.66693942022724,0.25153962867358,-6.62694553942594,3.4270399563326e-11,4.38357661401927e-10,"X",2609348,2657229,1,"transcribed_unprocessed_pseudogene","CD99P1","CD99 molecule pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:7083]"
"278","ENSG00000223819",44.4382507027209,-3.81409062113774,0.57238278708055,-6.66353130671798,2.67325068322732e-11,3.47627217026331e-10,"X",100800303,100800784,-1,"processed_pseudogene","PPIAP89","peptidylprolyl isomerase A pseudogene 89 [Source:HGNC Symbol;Acc:HGNC:53713]"
"279","ENSG00000223820",11.0662971133771,-3.98572559210671,0.814759905432618,-4.89190197692704,9.98661815226239e-07,6.23987565790161e-06,"10",87817928,87845612,1,"transcribed_unprocessed_pseudogene","CFL1P1","cofilin 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:28560]"
"280","ENSG00000223839",74.3960494852594,-1.92841952311493,0.485906314519005,-3.96870644709332,7.22638362705195e-05,0.000312727575394075,"9",40321299,40329221,1,"transcribed_unprocessed_pseudogene","FAM95B1","family with sequence similarity 95 member B1 [Source:HGNC Symbol;Acc:HGNC:32318]"
"281","ENSG00000223972",92.2594434223564,2.87651100937546,0.967878991374557,2.97197380562039,0.00295891927611252,0.00862653003828789,"1",11869,14409,1,"transcribed_unprocessed_pseudogene","DDX11L1","DEAD/H-box helicase 11 like 1 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:37102]"
"282","ENSG00000224003",131.653673117462,-1.1140066329117,0.278049202097291,-4.00650900814995,6.16227761526849e-05,0.000271181024857345,"22",25647261,25649232,1,"processed_pseudogene","YES1P1","YES1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:12842]"
"283","ENSG00000224025",4.19336648392128,-3.91617161898237,1.2941425603139,-3.02607435925179,0.00247751366075921,0.00738254631199325,"9",68609125,68611984,1,"processed_pseudogene","","dermatan sulfate epimerase (DSE) pseudogene"
"284","ENSG00000224080",18.4313924577347,-1.96414484714445,0.553395058366535,-3.54926343748361,0.000386310394795945,0.00141453785558289,"3",37143512,37143958,-1,"processed_pseudogene","UBE2FP1","UBE2F pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:44535]"
"285","ENSG00000224081",26.3433921464307,-2.23201623104125,0.408093731058741,-5.46937152220056,4.51634164243559e-08,3.5759416400339e-07,"1",94613814,94855426,-1,"transcribed_processed_pseudogene","SLC44A3-AS1","SLC44A3 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:49057]"
"286","ENSG00000224083",86.7364863905206,-1.07392323295783,0.394820116913888,-2.72003169785813,0.00652756586989394,0.0172365091219731,"9",5096666,5098193,1,"unprocessed_pseudogene","MTCO1P11","MT-CO1 pseudogene 11 [Source:HGNC Symbol;Acc:HGNC:52013]"
"287","ENSG00000224097",3.6355653351327,-5.46166010794093,1.48935466435402,-3.66713197243038,0.000245286215596486,0.000937413028117125,"4",39480255,39481905,1,"transcribed_processed_pseudogene","","WD repeat domain 5 (WDR5) pseudogene"
"288","ENSG00000224295",5.38609698398718,-2.48528445468529,1.01575945518047,-2.44672539547636,0.014416062770088,0.0342032445263714,"11",5518441,5524955,-1,"unitary_pseudogene","OLFM5P","olfactomedin family member 5, pseudogene [Source:HGNC Symbol;Acc:HGNC:51927]"
"289","ENSG00000224315",16.029057185332,-1.94940144820959,0.485572247991704,-4.01464757566396,5.9534684376681e-05,0.000262906115755471,"1",8786211,8786913,-1,"processed_pseudogene","RPL7P7","ribosomal protein L7 pseudogene 7 [Source:HGNC Symbol;Acc:HGNC:36895]"
"290","ENSG00000224402",119.164733961828,-2.43981982006756,0.359144723868728,-6.79341685375655,1.09508363396271e-11,1.51000614089885e-10,"10",45255640,45263252,1,"transcribed_unitary_pseudogene","OR6D1P","olfactory receptor family 6 subfamily D member 1 pseudogene [Source:HGNC Symbol;Acc:HGNC:14849]"
"291","ENSG00000224430",14.4613981987862,-1.93234520393736,0.6712301087997,-2.87881186884301,0.00399176381221102,0.011207466159139,"X",74161062,74162528,-1,"processed_pseudogene","MKRN5P","makorin ring finger protein 5, pseudogene [Source:HGNC Symbol;Acc:HGNC:7117]"
"292","ENSG00000224442",67.985610487162,-2.54989854875449,0.293615461566271,-8.68448321880677,3.80468115239951e-18,1.21694855632706e-16,"2",197028711,197030143,-1,"processed_pseudogene","RPL4P7","ribosomal protein L4 pseudogene 7 [Source:HGNC Symbol;Acc:HGNC:54598]"
"293","ENSG00000224451",16.4411474002407,-2.07725663922934,0.627959195335496,-3.3079484378273,0.00093982111575767,0.00313509604126994,"13",51598416,51599460,1,"processed_pseudogene","ATP5PBP1","ATP synthase peripheral stalk-membrane subunit b pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:39742]"
"294","ENSG00000224464",16.3174127652753,-2.05930960407996,0.741179576809469,-2.77842194862493,0.00546236346057491,0.0147310897709092,"2",23872268,23873014,-1,"processed_pseudogene","PGAM1P6","phosphoglycerate mutase 1 pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:42453]"
"295","ENSG00000224530",2.57805011232858,-3.69746292108987,1.56029527584272,-2.36972000001273,0.0178015608521518,0.0410164257498436,"20",53421199,53421656,1,"processed_pseudogene","PPIAP10","peptidylprolyl isomerase A pseudogene 10 [Source:HGNC Symbol;Acc:HGNC:9264]"
"296","ENSG00000224547",1.67469455194463,-4.34224381292108,1.84497778280583,-2.35354802284796,0.0185952057607515,0.0426233674647098,"7",46144937,46145688,1,"processed_pseudogene","ZNF619P1","zinc finger protein 619 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:50784]"
"297","ENSG00000224557",10.0386113954966,3.1027922276134,0.771473862968608,4.02190194191926,5.77300921562419e-05,0.000255595501163873,"6",33112451,33129084,1,"transcribed_unprocessed_pseudogene","HLA-DPB2","major histocompatibility complex, class II, DP beta 2 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:4941]"
"298","ENSG00000224650",134.660849161531,1.31979210369363,0.39273686205377,3.36049969129951,0.00077801617665411,0.00264581243288974,"14",106810442,106811131,-1,"IG_V_gene","IGHV3-74","immunoglobulin heavy variable 3-74 [Source:HGNC Symbol;Acc:HGNC:5624]"
"299","ENSG00000224672",6.36065623771688,-2.47546962554843,1.02560600839593,-2.4136652918211,0.0157929627240754,0.0370010532574636,"2",201102089,201102957,-1,"processed_pseudogene","RPL17P10","ribosomal protein L17 pseudogene 10 [Source:HGNC Symbol;Acc:HGNC:35838]"
"300","ENSG00000224728",4.51069597739409,-2.81574240185631,1.07474623729171,-2.61991371000452,0.00879520187077112,0.0223623938899078,"3",15878047,15879571,1,"processed_pseudogene","IMPDH1P8","inosine monophosphate dehydrogenase 1 pseudogene 8 [Source:HGNC Symbol;Acc:HGNC:33963]"
"301","ENSG00000224769",7.64380538516662,-2.41682144704634,0.989573631171323,-2.44228561768126,0.0145945949306273,0.0345343481933654,"3",195614947,195620233,1,"unprocessed_pseudogene","MUC20P1","mucin 20, cell surface associated pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:51921]"
"302","ENSG00000224837",2.49108872270258,4.59868570402296,1.97099952937427,2.33317443027645,0.0196389922790326,0.0446539276968937,"1",168055901,168056422,-1,"processed_pseudogene","GCSHP5","glycine cleavage system protein H pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:44195]"
"303","ENSG00000224892",17.3519998220493,-1.0956632102132,0.466331451160829,-2.34953745342672,0.0187967529550922,0.0430037608492298,"13",51454164,51461315,1,"transcribed_processed_pseudogene","RPS4XP16","ribosomal protein S4X pseudogene 16 [Source:HGNC Symbol;Acc:HGNC:36365]"
"304","ENSG00000224986",7.9028769370846,-2.30404177845139,0.730396613537418,-3.15450775064875,0.00160769107943505,0.00505469941937352,"1",48325080,48326123,-1,"processed_pseudogene","PPP1R8P1","protein phosphatase 1 regulatory subunit 8 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:9297]"
"305","ENSG00000225014",60.1881665385161,-2.55528011538305,0.541191634423879,-4.72158095736873,2.34018446507911e-06,1.36677879766651e-05,"17",20111824,20112990,1,"transcribed_processed_pseudogene","KCTD9P1","potassium channel tetramerization domain containing 9 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:21428]"
"306","ENSG00000225101",297.729036611576,-1.38362537746445,0.4879378267407,-2.83565917958587,0.00457312193951491,0.0126145268941787,"11",4393783,4476361,1,"transcribed_unprocessed_pseudogene","OR52K3P","olfactory receptor family 52 subfamily K member 3 pseudogene [Source:HGNC Symbol;Acc:HGNC:15224]"
"307","ENSG00000225185",61.9007857208865,-3.80562428318241,0.404105822631214,-9.41739532086726,4.62416416185611e-21,2.0761872199685e-19,"12",98590723,98591214,-1,"processed_pseudogene","PPIAP8","peptidylprolyl isomerase A pseudogene 8 [Source:HGNC Symbol;Acc:HGNC:9271]"
